ts,mode,ticker,interval,price,krw,coin,portfolio_value,action,reason,v_pred,p_sell,p_hold,p_buy,ret1,ret3,ret6,vol_z,ma_diff,cash_ratio,coin_ratio
2025-08-24T16:12:00+09:00,LIVE,KRW-BTC,minute1,159482000.0,42230.19468739,0.00036294,100112.591767391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000366",0.00036646751686930656,6.789846e-05,0.99991584,1.6157763e-05,-8.777649596225512e-05,-0.00015673293335083383,0.0,-0.973500553204079,0.00037790275574216183,0.4218270043943199,0.57817299560568
2025-08-24T16:13:00+09:00,LIVE,KRW-BTC,minute1,159402000.0,42230.19468739,0.00036294,100083.55656739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000026",-2.6446301490068436e-05,0.00014095042,0.999759,0.00010001957,-0.0005016240077250211,-0.0005893564728896017,-0.0005078911231918282,-0.07742062416788384,0.0002819390001922454,0.42194938045546376,0.5780506195445363
2025-08-24T16:14:00+09:00,LIVE,KRW-BTC,minute1,159480000.0,42230.19468739,0.00036294,100111.86588739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000125",0.0001249345950782299,6.997457e-05,0.9999126,1.7460125e-05,0.0004893288666389939,-0.00010031599538551372,-1.8810782340450416e-05,-0.8917181808121449,0.00023238434174861533,0.42183006293072045,0.5781699370692795
2025-08-24T16:15:00+09:00,LIVE,KRW-BTC,minute1,159481000.0,42230.19468739,0.00036294,100112.22882739101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000429",0.0004290523938834667,6.643648e-05,0.99991834,1.5275042e-05,6.270378730910409e-06,-6.270300096589132e-06,-0.00016300225068488494,-1.0408062661382238,0.00019255194041552332,0.4218285336569761,0.578171466343024
2025-08-24T16:16:00+09:00,LIVE,KRW-BTC,minute1,159482000.0,42230.19468739,0.00036294,100112.591767391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000317",0.00031747249886393547,7.0124595e-05,0.9999124,1.7554354e-05,6.2703394134722146e-06,0.0005018757606554125,-8.777649596225512e-05,-0.8866092572628791,0.00014989823853889985,0.4218270043943199,0.57817299560568
2025-08-24T16:17:00+09:00,LIVE,KRW-BTC,minute1,159482000.0,42230.19468739,0.00036294,100112.591767391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000054",-5.368562415242195e-05,0.000106226355,0.99984384,4.990794e-05,0.0,1.2540757461820817e-05,-8.777649596225512e-05,-0.2954193201163568,0.00012480753611735673,0.4218270043943199,0.57817299560568
2025-08-24T16:18:00+09:00,LIVE,KRW-BTC,minute1,159456000.0,42230.19468739,0.00036294,100103.15532739101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000324",0.00032359687611460686,7.00317e-05,0.9999124,1.7494373e-05,-0.0001630278025106513,-0.00015675848533680536,-0.0001630278025106513,-0.8901389433041208,0.0001759192565106588,0.4218667688273623,0.5781332311726377
2025-08-24T16:19:00+09:00,LIVE,KRW-BTC,minute1,159393000.0,42230.19468739,0.00036294,100080.290107391,1,"π(a|s)=[sell:0.000, hold:0.998, buy:0.001], V(s)=-0.000178",-0.00017793895676732063,0.00041377952,0.99819213,0.0013941634,-0.00039509331727871633,-0.0005580567085941013,-5.6461023073772765e-05,0.48085348142297535,6.961530332516555e-05,0.42196315220584346,0.5780368477941565
2025-08-24T16:20:00+09:00,LIVE,KRW-BTC,minute1,159394000.0,42230.19468739,0.00036294,100080.65304739101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000063",6.302027031779289e-05,7.958869e-05,0.99989617,2.4237022e-05,6.273801233414034e-06,-0.0005517864084975121,-0.0005392525708552975,-0.636551309377175,-3.700282162194029e-05,0.42196162196696313,0.5780383780330369
2025-08-24T16:21:00+09:00,LIVE,KRW-BTC,minute1,159393000.0,42230.19468739,0.00036294,100080.290107391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000096",9.596673771739006e-05,7.872424e-05,0.9998977,2.3574785e-05,-6.273761873121231e-06,-0.00039509331727871633,-0.0005517898683855549,-0.6543020647316756,-0.0001461301536749852,0.42196315220584346,0.5780368477941565
